date,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr),news
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,IDFC First Bank share price
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,Standard Deviation Calculator
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,"At COP29, climate progress takes one step forward, two steps back"
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,A lesson from Poland: Reversing populist policies is tough
2022-03-01,17387.15,17646.65,17383.3,17625.7,200456430.0,16181.36,subscribe to our newsletter
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Gautam Adani is facing the biggest trial of his life
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,IPL 2025 to kick off in March
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,World War III has already begun
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,NTPC Green Energy IPO GMP Today
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Best aggressive hybrid mutual funds
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,UP Police Constable Result 2024 Sarkari Result
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Bank Holidays in Uttar Pradesh
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Bajaj Housing Finance Share Price
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Delhi CM Announcement Live Updates
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Namo Bharat Rapid Rail Launched
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Aditi Rao Hydari Wedding Pics
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Reliance Power share price
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Tata Technologies share price
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Adani Enterprises share price
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Bank of Baroda share price
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,IDFC First Bank share price
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Standard Deviation Calculator
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"At COP29, climate progress takes one step forward, two steps back"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,A lesson from Poland: Reversing populist policies is tough
2022-04-01,17681.4,17827.6,17593.55,17805.25,247437472.0,18604.16,subscribe to our newsletter
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Gautam Adani is facing the biggest trial of his life
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,IPL 2025 to kick off in March
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,World War III has already begun
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,NTPC Green Energy IPO GMP Today
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Best aggressive hybrid mutual funds
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,UP Police Constable Result 2024 Sarkari Result
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Bank Holidays in Uttar Pradesh
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Bajaj Housing Finance Share Price
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Delhi CM Announcement Live Updates
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Namo Bharat Rapid Rail Launched
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Aditi Rao Hydari Wedding Pics
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Reliance Power share price
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Tata Technologies share price
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Adani Enterprises share price
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Bank of Baroda share price
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,IDFC First Bank share price
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Standard Deviation Calculator
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"At COP29, climate progress takes one step forward, two steps back"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,A lesson from Poland: Reversing populist policies is tough
2022-05-01,17820.1,17944.7,17748.85,17925.25,251460038.0,23737.31,subscribe to our newsletter
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Gautam Adani is facing the biggest trial of his life
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,IPL 2025 to kick off in March
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,World War III has already begun
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,NTPC Green Energy IPO GMP Today
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Best aggressive hybrid mutual funds
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,UP Police Constable Result 2024 Sarkari Result
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Bank Holidays in Uttar Pradesh
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Bajaj Housing Finance Share Price
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Delhi CM Announcement Live Updates
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Namo Bharat Rapid Rail Launched
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Aditi Rao Hydari Wedding Pics
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Reliance Power share price
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Tata Technologies share price
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Adani Enterprises share price
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Bank of Baroda share price
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,IDFC First Bank share price
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Standard Deviation Calculator
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"At COP29, climate progress takes one step forward, two steps back"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,A lesson from Poland: Reversing populist policies is tough
2022-06-01,17768.5,17797.95,17655.55,17745.9,236454824.0,22643.82,subscribe to our newsletter
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Gautam Adani is facing the biggest trial of his life
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Kalpataru Advay—Borivali gets an Illustrious residential landmark
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Education qualifications of Keerthy Suresh's husband-to-be Antony Thattil. His business ventures and their love story
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,IPL 2025 to kick off in March
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,World War III has already begun
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,NTPC Green Energy IPO GMP Today
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,'Come home with me': Tiny robot has emotional conversation with 12 bigger robots before 'kidnapping' them
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Best aggressive hybrid mutual funds
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,UP Police Constable Result 2024 Sarkari Result
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Bank Holidays in Uttar Pradesh
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Bajaj Housing Finance Share Price
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Delhi CM Announcement Live Updates
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Namo Bharat Rapid Rail Launched
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Aditi Rao Hydari Wedding Pics
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Reliance Power share price
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Tata Technologies share price
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Adani Enterprises share price
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Bank of Baroda share price
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,IDFC First Bank share price
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Standard Deviation Calculator
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"At COP29, climate progress takes one step forward, two steps back"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,A lesson from Poland: Reversing populist policies is tough
2022-07-01,17797.6,17905.0,17704.55,17812.7,239338015.0,21447.89,subscribe to our newsletter
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"Claire Grimes Boucher, Elon Musk's ex-partner and mother of his three children, says the SpaceX CEO is no longer the man she fell in love with"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Filling India's Skill Gap: Two Companies Paving the Way for a Future-Ready Workforce
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Samantha Ruth Prabhu sends a message ahead of Naga Chaitanya-Sobhita Dhulipala wedding
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Jharkhand Election Results 2024 Live
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Maharashtra Election Result 2024 Live
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Bypoll Election Results Live Updates
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Wayanad Bypoll Election Results
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Thane Election Results 2024
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Maharashtra Elections Mahayuti
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Maharashtra Assembly Election Key Candidates
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Kamthi Election Result 2024
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,IPL 2025 to kick off in March
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,World War III has already begun
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Jharkhand Election Results 2024 Live Updates
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Maharashtra Election Result 2024 Live Updates
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Bank Holidays in Uttar Pradesh
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Bajaj Housing Finance Share Price
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Delhi CM Announcement Live Updates
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Reliance Power share price
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Tata Technologies share price
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Adani Enterprises share price
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Bank of Baroda share price
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,IDFC First Bank share price
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Standard Deviation Calculator
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,IPL Mega Auction 2025: Harshal Patel expected to attract high bids
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Adani Bribery Case: Here are 5 setbacks that followed post indictment
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Travellers on Schengen visas can add two more countries to their Europe itinerary from 2025
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Elon Musk's ex GF Grimes says she is going bankrupt after split with world's richest man
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"Palghar Election Results: Jayendra Kisan Dubla vs Gavit Rajendra Dhedya, who is winning?"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,Nvidia CEO Jensen Huang says 'the age of AI has started'
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,This change in GST annual return if not checked properly can result in input tax credit mismatch
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"Don't want to interfere, regulatory board will ensure good governance: Sports Min Mandaviya on IOA concerns"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"At COP29, climate progress takes one step forward, two steps back"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"Cocoa, green tea act as counter to effects of high-fat food under stress, reveals study"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,As long as there are EVMs...: Congress cries foul play amid Mahayuti's lead in Maharashtra
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,HR asks candidate her marriage plans during interview; scandalised netizens demand ban of ‘outdated questions’
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"Maharashtra election 2024: Kuch toh gadbad hain, Sanjay Raut rejects early trends, says Adani is 'Ladli bhai of BJP'"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,"As threat of Trump tariffs looms, Europe's leaders seek greater unity"
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,A lesson from Poland: Reversing populist policies is tough
2022-10-01,17913.3,18017.45,17879.15,18003.3,232418075.0,20853.64,subscribe to our newsletter
2022-11-01,17997.75,18081.25,17964.4,18055.75,220238796.0,20781.46,"Greatest bubble in human history about to burst? USA's $34 trillion debt to trigger a recession, stocks may lose over half their value in a sell-off, says Mark Spitznagel"
2022-11-01,17997.75,18081.25,17964.4,18055.75,220238796.0,20781.46,Gautam Adani is facing the biggest trial of his life
2022-11-01,17997.75,18081.25,17964.4,18055.75,220238796.0,20781.46,"Virat Kohli's post gives fans a scare; speculations of divorce with Anushka Sharma, retirement surface"
2022-11-01,17997.75,18081.25,17964.4,18055.75,220238796.0,20781.46,Kalpataru Advay—Borivali gets an Illustrious residential landmark
